eventID,occurrenceID,scientificName,scientificNameID,vernacularName,occurrenceStatus,parentNameUsageID,taxonomicStatus,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,taxonRank,associatedTaxa,associatedOccurrences,basisOfRecord
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0199:p:prv,Piscine orthoreovirus-1,urn:lsid:marinespecies.org:taxname:1476522,NA,present,600274,accepted,NA,Viruses,NA,NA,NA,Reoviridae,Orthoreovirus,Species,"""Pathogen found on"" : ""Chinook salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0199,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0200,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0200,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0200,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0200,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0200:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0200,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0201,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0201,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0201,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0201,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0201:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0201,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0202,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0202:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0202,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0202:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0202,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0202:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0202,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0202:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0202,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0203,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0203:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0203,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0203:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0203,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0204,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0204:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0204,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0204:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0204,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0205,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0205:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0205,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0205:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0205,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0205:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0205,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0205:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0205,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0206:p:ven,Erythrocytic necrosis virus,urn:lsid:marinespecies.org:taxname:1476556,NA,present,1476555,accepted,NA,Viruses,NA,NA,NA,Iridoviridae,Iridoviridae incertae sedis,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0206,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0207,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0207:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0207,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0207:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0207,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0207:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0207,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0208,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208:p:ce_sha,Ceratonova shasta,urn:lsid:marinespecies.org:taxname:990442,NA,present,990421,accepted,"(Noble, 1950)",Animalia,Cnidaria,Myxozoa,Bivalvulida,Ceratomyxidae,Ceratonova,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0208,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0208,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208:p:pa_min,Parvicapsula minibicornis,urn:lsid:marinespecies.org:taxname:465143,NA,present,120270,accepted,"Kent, Whitaker & Dawe, 1997",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0208,PreservedSpecimen
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:M0208:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn45:trawl:M0208,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0209,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0209:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0209,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0209:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0209,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0209:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0209,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:pa_ther,Desmozoon lepeophtherii,urn:lsid:marinespecies.org:taxname:565086,NA,present,565085,accepted,"Freeman & Sommerville, 2009",Fungi,Microsporidia,Microsporea,Chytridiopsida,Enterocytozoonidae,Desmozoon,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:sch,Candidatus Syngnamydia salmonis ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0210:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0210,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0211,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0211:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0211,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0211:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0211,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0211:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0211,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0211:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0211,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0212,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0212:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0212,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0212:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0212,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0212:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0212,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:M0213:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn46:trawl:M0213,PreservedSpecimen
