eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID,occurrenceID
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1735:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1735
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,nauplius,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1130/,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:ind_counted,ind_counted, ,8,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:ind_total,ind_total, ,256,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,14.14364641,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1736:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.214911387,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1736
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1737:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1737
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1738:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1738
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:ind_counted,ind_counted, ,4,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,7.071823204,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1739:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1739
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:ind_counted,ind_counted, ,3,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:ind_total,ind_total, ,96,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.303867403,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1740:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.95559177,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1740
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1741:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1741
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,calyptopsis,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1118/,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:ind_counted,ind_counted, ,5,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:ind_total,ind_total, ,160,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,8.839779006,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1742:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.259319617,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1742
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,egg,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1122/,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:ind_counted,ind_counted, ,45,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:ind_total,ind_total, ,1440,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,79.55801105,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1743:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,29.33387655,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1743
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,furcillia,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1123/,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1744:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1744
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,nauplius,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1130/,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:ind_counted,ind_counted, ,8,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:ind_total,ind_total, ,256,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,14.14364641,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1745:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.214911387,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1745
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:ind_counted,ind_counted, ,34,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:ind_total,ind_total, ,1088,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,60.11049724,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1746:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,22.1633734,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1746
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,<0.5mm,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1747:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1747
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:ind_counted,ind_counted, ,14,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:ind_total,ind_total, ,448,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,24.75138122,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1748:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,9.126094928,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1748
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1749:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1749
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C2,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1750:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1750
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:ind_counted,ind_counted, ,4,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,7.071823204,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1751:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1751
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.767955801,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1752:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:23:bongo_occ:1752
NA,IYS:GoA2020_Stn:23:bongo_occ:1753:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:23:bongo_occ:1753
NA,IYS:GoA2020_Stn:23:bongo_occ:1753:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:23:bongo_occ:1753
NA,IYS:GoA2020_Stn:23:bongo_occ:1753:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1753
NA,IYS:GoA2020_Stn:23:bongo_occ:1753:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:23:bongo_occ:1753
